ZIP,Cnsmr,APTC_Cnsmr,APTC_Cnsmr_Avg_APTC
73027,58,*,*
73028,142,130,$655 
73029,66,*,*
73030,109,98,$734 
73031,*,*,*
73032,*,*,*
73033,*,*,*
73034,"1,991","1,709",$474 
73036,690,616,$510 
73038,79,*,*
73040,84,72,$686 
73041,*,*,*
73042,54,*,*
73043,*,*,*
73044,"1,157","1,034",$588 
73045,418,383,$542 
73047,142,130,$734 
73048,148,137,$754 
73049,327,290,$507 
73050,*,*,*
73051,271,239,$516 
73052,329,299,$674 
73053,52,*,*
73054,250,231,$547 
73055,354,326,$766 
73056,26,*,*
73057,112,*,*
73058,20,*,*
73059,133,122,$621 
73061,51,*,*
73062,47,*,*
73063,42,*,*
73064,999,888,$465 
73065,467,434,$532 
73066,18,*,*
73067,108,86,$728 
73068,464,420,$534 
73069,"1,110",955,$465 
73070,12,*,*
73071,"1,545","1,358",$455 
73072,"1,618","1,376",$458 
73073,33,*,*
73074,58,*,*
73075,339,307,$676 
73077,143,*,*
73078,524,448,$432 
73079,32,*,*
73080,440,389,$601 
73082,95,*,*
73083,*,*,*
73084,228,206,$607 
73085,*,*,*
73086,254,220,$731 
73089,539,491,$582 
73090,43,*,*
73092,32,*,*
73093,179,*,*
73095,99,*,*
73096,493,458,$602 
73097,14,*,*
73098,133,111,$718 
73099,"3,260","2,876",$455 
73101,*,*,*
73102,56,45,$450 
73103,259,207,$422 
73104,95,79,$452 
73105,212,166,$527 
73106,582,493,$479 
73107,"1,211","1,062",$499 
73108,455,423,$587 
73109,676,629,$599 
73110,986,880,$508 
73111,352,302,$595 
73112,"1,634","1,447",$512 
73113,*,*,*
73114,698,628,$501 
73115,675,605,$536 
73116,555,445,$506 
73117,194,166,$518 
73118,814,687,$502 
73119,994,939,$551 
73120,"1,748","1,497",$480 
73121,154,140,$562 
73122,624,564,$518 
73123,*,*,*
73127,926,832,$515 
73128,227,210,$482 
73129,627,576,$563 
73130,632,545,$489 
73131,149,124,$470 
73132,"1,304","1,176",$504 
73134,333,287,$458 
73135,582,513,$491 
73136,*,*,*
73137,*,*,*
73139,698,645,$511 
73141,110,*,*
73142,850,734,$441 
73143,*,*,*
73146,*,*,*
73147,*,*,*
73149,245,218,$540 
73150,167,150,$541 
73151,63,*,*
73153,*,*,*
73154,*,*,*
73156,*,*,*
73157,*,*,*
73159,"1,484","1,380",$501 
73160,"2,239","2,024",$466 
73162,"1,622","1,447",$514 
73165,280,248,$502 
73169,137,121,$462 
73170,"1,832","1,645",$478 
73172,*,*,*
73173,152,132,$429 
73179,281,256,$459 
73189,*,*,*
73195,*,*,*
73301,*,*,*
73401,"1,138",967,$698 
73402,*,*,*
73403,*,*,*
73430,49,*,*
73432,50,*,*
73433,107,*,*
73434,42,*,*
73435,*,*,*
73436,*,*,*
73437,*,*,*
73438,130,112,$718 
73439,254,230,$988 
73440,*,*,*
73441,*,*,*
73442,19,*,*
73443,130,113,$708 
73444,*,*,*
73446,220,200,$852 
73447,17,*,*
73448,188,168,$687 
73449,119,*,*
73450,59,*,*
73453,46,35,$535 
73455,*,*,*
73456,80,69,$653 
73458,29,*,*
73459,31,*,*
73460,140,121,$740 
73461,20,*,*
73463,146,130,$673 
73481,48,*,*
73487,*,*,*
73488,*,*,*
73491,26,*,*
73501,480,418,$632 
73502,*,*,*
73503,16,*,*
73505,"1,544","1,380",$588 
73506,*,*,*
73507,685,623,$624 
73520,*,*,*
73521,511,448,$638 
73522,*,*,*
73523,*,*,*
73526,81,*,*
73527,160,137,$564 
73528,43,*,*
73529,172,*,*
73530,14,*,*
73531,27,*,*
73532,25,*,*
73533,980,908,$750 
73534,*,*,*
73537,15,*,*
73538,188,174,$557 
73539,11,*,*
73540,14,*,*
73541,125,*,*
73542,90,*,*
73543,45,*,*
73544,19,*,*
73546,47,*,*
73547,45,*,*
73548,28,*,*
73549,*,*,*
73550,77,*,*
73552,42,*,*
73553,*,*,*
73554,92,81,$669 
73555,11,*,*
73556,*,*,*
73557,14,*,*
73559,35,*,*
73560,19,*,*
73562,20,*,*
73564,39,*,*
73565,45,*,*
73566,100,*,*
73567,28,*,*
73568,29,*,*
73569,18,*,*
73570,45,*,*
73571,*,*,*
73572,111,*,*
73573,61,*,*
73601,360,342,$709 
73620,49,*,*
73622,*,*,*
73624,48,*,*
73625,30,*,*
73626,50,*,*
73627,27,*,*
73628,65,54,$831 
73632,167,155,$875 
73638,13,*,*
73639,26,*,*
73641,49,*,*
73642,*,*,*
73644,437,404,$658 
73645,61,*,*
73646,19,*,*
73647,35,*,*
73648,12,*,*
73650,34,*,*
73651,160,*,*
73654,53,*,*
73655,51,*,*
73658,*,*,*
73659,15,*,*
73660,20,*,*
73661,28,*,*
73662,154,135,$611 
73663,52,*,*
73664,72,*,*
73666,27,*,*
73667,24,*,*
73668,*,*,*
73669,96,*,*
73673,13,*,*
73701,832,785,$672 
73702,*,*,*
73703,981,905,$621 
73705,*,*,*
73716,25,*,*
73717,305,285,$659 
73718,23,*,*
73719,*,*,*
73720,27,*,*
73722,20,*,*
73724,48,*,*
73726,19,*,*
73727,12,*,*
73728,86,75,$786 
73729,22,*,*
73730,33,*,*
73731,15,*,*
73733,17,*,*
73734,31,*,*
73735,46,*,*
73736,26,*,*
73737,180,169,$690 
73738,77,*,*
73739,24,*,*
73741,44,*,*
73742,253,228,$615 
73743,*,*,*
73744,24,*,*
73746,*,*,*
73747,25,*,*
73749,42,*,*
73750,331,297,$620 
73753,12,*,*
73754,37,*,*
73755,21,*,*
73756,17,*,*
73757,*,*,*
73758,*,*,*
73759,103,*,*
73760,33,*,*
73761,25,*,*
73762,97,77,$524 
73763,59,*,*
73764,*,*,*
73766,88,*,*
73768,86,*,*
73771,11,*,*
73772,146,135,$655 
73773,60,*,*
73801,811,762,$859 
73802,*,*,*
73832,51,*,*
73834,45,*,*
73835,25,*,*
73838,36,*,*
73840,21,*,*
73841,14,*,*
73842,18,*,*
73843,31,*,*
73844,19,*,*
73848,80,*,*
73851,*,*,*
73852,132,114,$731 
73853,18,*,*
73855,*,*,*
73857,27,*,*
73858,40,*,*
73859,69,*,*
73860,35,*,*
73901,*,*,*
73931,37,*,*
73932,63,*,*
73933,89,*,*
73937,*,*,*
73938,39,*,*
73939,36,*,*
73942,401,381,$716 
73944,13,*,*
73945,127,100,$654 
73946,*,*,*
73947,30,*,*
73949,67,*,*
73950,54,*,*
73951,30,*,*
73960,*,*,*
74001,26,*,*
74002,79,*,*
74003,435,392,$642 
74005,*,*,*
74006,873,789,$594 
74008,"1,487","1,312",$510 
74010,537,493,$574 
74011,"1,417","1,298",$527 
74012,"3,511","3,247",$541 
74013,*,*,*
74014,"1,705","1,536",$522 
74015,327,293,$512 
74016,315,295,$563 
74017,"1,133","1,057",$545 
74018,*,*,*
74019,818,737,$534 
74020,266,247,$652 
74021,771,703,$519 
74022,65,*,*
74023,413,375,$701 
74026,30,*,*
74027,28,*,*
74028,111,*,*
74029,151,137,$684 
74030,155,*,*
74031,*,*,*
74032,96,*,*
74033,600,533,$478 
74034,17,*,*
74035,137,*,*
74036,310,278,$567 
74037,959,843,$478 
74038,96,*,*
74039,226,215,$561 
74041,102,*,*
74042,*,*,*
74043,*,*,*
74044,323,311,$567 
74045,14,*,*
74046,*,*,*
74047,359,335,$575 
74048,157,146,$693 
74050,29,*,*
74051,56,*,*
74052,49,*,*
74053,171,152,$549 
74054,20,*,*
74055,"1,659","1,488",$509 
74056,276,235,$638 
74058,154,138,$670 
74059,282,266,$661 
74060,43,*,*
74061,93,*,*
74062,27,*,*
74063,"1,186","1,084",$596 
74066,"1,371","1,266",$550 
74067,14,*,*
74068,*,*,*
74070,730,661,$619 
74071,15,*,*
74072,61,*,*
74073,239,217,$646 
74074,"1,039",923,$648 
74075,750,671,$632 
74076,*,*,*
74077,*,*,*
74078,*,*,*
74079,183,158,$676 
74080,132,119,$571 
74081,81,*,*
74083,47,*,*
74084,25,*,*
74085,76,*,*
74101,*,*,*
74102,*,*,*
74103,71,*,*
74104,485,419,$531 
74105,"1,125",958,$598 
74106,451,406,$639 
74107,661,582,$583 
74108,252,227,$564 
74110,328,304,$592 
74112,950,841,$566 
74114,725,605,$531 
74115,652,602,$627 
74116,93,82,$692 
74119,181,149,$536 
74120,268,219,$522 
74126,290,264,$648 
74127,553,510,$619 
74128,423,389,$571 
74129,572,519,$589 
74130,62,*,*
74131,139,127,$542 
74132,397,360,$551 
74133,"2,513","2,248",$548 
74134,934,884,$535 
74135,"1,022",903,$551 
74136,"1,170","1,036",$551 
74137,"1,182","1,004",$538 
74141,*,*,*
74145,802,711,$587 
74146,388,363,$569 
74147,*,*,*
74148,*,*,*
74152,*,*,*
74153,*,*,*
74156,*,*,*
74157,*,*,*
74158,*,*,*
74159,*,*,*
74169,*,*,*
74170,21,*,*
74171,*,*,*
74301,458,431,$714 
74330,168,*,*
74331,386,359,$790 
74332,92,*,*
74333,66,*,*
74337,189,*,*
74338,224,210,$733 
74339,31,*,*
74340,17,*,*
74342,148,*,*
74343,157,*,*
74344,793,731,$749 
74345,22,*,*
74346,433,400,$653 
74347,124,*,*
74349,12,*,*
74350,34,*,*
74352,275,256,$786 
74354,562,526,$697 
74355,*,*,*
74358,*,*,*
74359,16,*,*
74361,754,703,$780 
74362,16,*,*
74363,93,*,*
74364,101,*,*
74365,176,*,*
74366,59,*,*
74367,37,*,*
74369,89,*,*
74370,133,*,*
74401,612,567,$707 
74402,*,*,*
74403,"1,259","1,156",$637 
74421,299,271,$601 
74422,55,*,*
74423,56,*,*
74425,30,*,*
74426,556,525,$800 
74427,42,*,*
74428,44,*,*
74429,832,773,$531 
74430,*,*,*
74431,*,*,*
74432,638,566,$820 
74434,434,396,$556 
74435,158,*,*
74436,240,223,$662 
74437,397,361,$702 
74438,*,*,*
74441,180,*,*
74442,28,*,*
74445,120,*,*
74446,32,*,*
74447,545,477,$728 
74450,77,*,*
74451,143,124,$702 
74452,21,*,*
74454,137,*,*
74455,198,*,*
74456,*,*,*
74457,29,*,*
74458,*,*,*
74459,*,*,*
74460,13,*,*
74462,521,491,$682 
74463,*,*,*
74464,923,843,$595 
74465,*,*,*
74467,520,469,$623 
74468,*,*,*
74469,120,*,*
74470,80,*,*
74471,45,*,*
74472,44,*,*
74477,*,*,*
74501,801,746,$643 
74502,*,*,*
74521,16,*,*
74522,*,*,*
74523,392,369,$670 
74525,290,245,$656 
74528,*,*,*
74530,*,*,*
74531,22,*,*
74533,35,*,*
74534,*,*,*
74535,*,*,*
74536,97,*,*
74538,107,89,$719 
74540,*,*,*
74543,29,*,*
74545,*,*,*
74546,23,*,*
74547,86,*,*
74549,*,*,*
74552,48,*,*
74553,37,*,*
74554,49,*,*
74555,41,*,*
74556,*,*,*
74557,14,*,*
74558,32,*,*
74559,*,*,*
74560,17,*,*
74561,102,*,*
74562,32,*,*
74563,114,98,$704 
74565,*,*,*
74567,*,*,*
74569,26,*,*
74570,48,*,*
74571,156,141,$752 
74572,27,*,*
74574,30,*,*
74576,*,*,*
74577,17,*,*
74578,263,236,$696 
74601,561,527,$889 
74602,*,*,*
74604,455,407,$827 
74630,20,*,*
74631,223,203,$925 
74632,16,*,*
74633,15,*,*
74636,*,*,*
74637,89,72,$593 
74640,18,*,*
74641,27,*,*
74643,31,*,*
74644,17,*,*
74646,16,*,*
74647,105,*,*
74650,15,*,*
74651,20,*,*
74652,47,*,*
74653,101,*,*
74701,887,827,$786 
74702,*,*,*
74720,16,*,*
74721,*,*,*
74722,*,*,*
74723,89,*,*
74724,11,*,*
74726,97,86,$883 
74727,119,*,*
74728,639,614,$693 
74729,137,*,*
74730,176,163,$769 
74731,40,*,*
74733,103,*,*
74734,41,*,*
74735,82,*,*
74736,58,*,*
74737,*,*,*
74738,35,*,*
74740,104,*,*
74741,38,*,*
74743,390,364,$688 
74745,402,377,$662 
74747,*,*,*
74748,13,*,*
74750,12,*,*
74752,*,*,*
74754,21,*,*
74755,*,*,*
74756,39,*,*
74759,91,*,*
74760,15,*,*
74761,*,*,*
74764,183,*,*
74766,44,*,*
74801,708,636,$684 
74802,*,*,*
74804,687,618,$672 
74818,*,*,*
74820,920,791,$659 
74821,*,*,*
74824,63,*,*
74825,82,*,*
74826,54,*,*
74827,14,*,*
74829,31,*,*
74830,*,*,*
74831,45,*,*
74832,37,*,*
74833,42,*,*
74834,341,324,$686 
74836,*,*,*
74837,*,*,*
74839,24,*,*
74840,85,*,*
74842,*,*,*
74843,*,*,*
74844,*,*,*
74845,23,*,*
74848,266,242,$682 
74849,93,82,$786 
74850,*,*,*
74851,360,320,$646 
74852,80,67,$631 
74854,80,*,*
74855,189,165,$775 
74856,35,*,*
74857,300,257,$524 
74859,298,276,$755 
74860,103,*,*
74864,252,234,$664 
74865,50,*,*
74866,*,*,*
74867,20,*,*
74868,443,403,$862 
74869,17,*,*
74871,84,*,*
74872,135,*,*
74873,412,356,$700 
74875,43,*,*
74878,43,*,*
74880,112,*,*
74881,251,226,$669 
74883,127,112,$702 
74884,173,158,$883 
74901,67,*,*
74902,181,*,*
74930,179,166,$652 
74931,27,*,*
74932,170,157,$649 
74935,*,*,*
74936,68,*,*
74937,341,*,*
74939,38,*,*
74940,189,170,$694 
74941,177,*,*
74942,*,*,*
74943,*,*,*
74944,95,*,*
74945,18,*,*
74947,*,*,*
74948,624,583,$677 
74949,12,*,*
74951,72,*,*
74953,706,662,$638 
74954,212,198,$593 
74955,740,694,$640 
74956,156,141,$617 
74957,78,*,*
74959,401,383,$680 
74960,454,430,$611 
74962,293,272,$632 
74963,28,*,*
74964,112,*,*
74965,231,214,$606 
74966,283,267,$701 
75001,607,481,$401 
75002,"3,294","2,895",$428 
75006,"2,411","2,189",$463 
75007,"3,219","2,961",$475 
75009,461,366,$372 
75010,"1,982","1,797",$475 
75011,11,*,*
75013,"2,228","1,846",$422 
75014,*,*,*
75015,*,*,*
75016,*,*,*
75017,*,*,*
75019,"1,602","1,290",$448 
75020,952,883,$625 
75021,277,252,$682 
75022,677,470,$454 
75023,"2,715","2,392",$444 
75024,"2,060","1,607",$436 
75025,"3,036","2,581",$450 
75026,*,*,*
75027,*,*,*
75028,"1,407","1,145",$424 
75029,*,*,*
75030,*,*,*
75032,"1,074",857,$453 
75033,"1,421","1,187",$401 
75034,"1,902","1,486",$411 
75035,"3,643","2,983",$423 
75036,"1,023",827,$469 
75038,"2,281","2,086",$383 
75039,723,505,$416 
75040,"4,488","4,277",$442 
75041,"1,141","1,076",$458 
75042,"2,954","2,846",$456 
75043,"2,810","2,540",$436 
75044,"4,263","3,978",$455 
75045,*,*,*
75046,*,*,*
75048,"1,925","1,788",$419 
75049,*,*,*
75050,"1,443","1,321",$447 
75051,"1,395","1,294",$437 
75052,"4,725","4,449",$432 
75053,*,*,*
75054,547,458,$398 
75056,"2,425","2,110",$451 
75057,530,487,$452 
75058,123,107,$565 
75060,"1,826","1,703",$453 
75061,"2,130","1,962",$438 
75062,"2,976","2,770",$421 
75063,"2,208","1,771",$445 
75065,396,335,$441 
75067,"2,596","2,382",$436 
75068,"2,048","1,807",$433 
75069,"1,291","1,110",$420 
75070,"2,538","2,119",$415 
75071,"2,362","2,020",$407 
75072,"1,643","1,280",$410 
75074,"2,993","2,678",$454 
75075,"1,694","1,452",$429 
75076,301,261,$749 
75077,"1,208","1,031",$429 
75078,749,590,$399 
75080,"1,667","1,389",$444 
75081,"3,154","2,897",$446 
75082,"1,529","1,279",$432 
75083,*,*,*
75085,*,*,*
75086,*,*,*
75087,"1,104",922,$414 
75088,941,802,$447 
75089,"1,831","1,665",$419 
75090,986,938,$608 
75091,*,*,*
75092,902,827,$608 
75093,"2,225","1,779",$453 
75094,"1,945","1,715",$450 
75097,*,*,*
75098,"3,210","2,912",$426 
75101,20,*,*
75102,43,*,*
75103,558,510,$624 
75104,"2,325","2,122",$502 
75105,*,*,*
75106,*,*,*
75109,158,142,$618 
75110,937,870,$594 
75114,215,193,$591 
75115,"1,462","1,239",$460 
75116,570,523,$459 
75117,150,138,$643 
75118,*,*,*
75119,976,923,$621 
75120,*,*,*
75121,*,*,*
75123,*,*,*
75124,206,186,$618 
75125,323,300,$618 
75126,"2,714","2,513",$510 
75127,103,*,*
75134,539,492,$451 
75135,230,207,$438 
75137,511,455,$440 
75138,*,*,*
75140,270,251,$608 
75141,120,104,$455 
75142,"1,105","1,036",$607 
75143,735,661,$649 
75144,129,*,*
75146,708,655,$516 
75147,308,284,$649 
75148,224,200,$627 
75149,"2,000","1,819",$435 
75150,"2,282","2,128",$417 
75151,*,*,*
75152,243,225,$559 
75153,15,*,*
75154,"1,666","1,520",$580 
75155,76,*,*
75156,706,667,$659 
75157,*,*,*
75158,168,*,*
75159,695,638,$443 
75160,"1,081","1,009",$619 
75161,337,305,$630 
75163,83,69,$731 
75164,*,*,*
75165,"1,656","1,512",$573 
75166,179,167,$392 
75167,421,369,$555 
75168,*,*,*
75169,630,562,$620 
75172,148,*,*
75173,183,165,$410 
75180,845,810,$427 
75181,"1,025",918,$405 
75182,333,282,$414 
75187,*,*,*
75189,"1,070",958,$421 
75201,412,212,$400 
75202,84,57,$396 
75203,436,392,$450 
75204,926,592,$404 
75205,477,269,$420 
75206,"1,232",806,$395 
75207,120,86,$405 
75208,"1,041",830,$467 
75209,421,294,$469 
75210,163,*,*
75211,"2,241","2,090",$457 
75212,843,781,$463 
75214,936,619,$421 
75215,460,398,$469 
75216,"1,294","1,197",$478 
75217,"2,778","2,637",$465 
75218,822,610,$459 
75219,927,630,$448 
75220,974,857,$476 
75221,*,*,*
75222,*,*,*
75223,503,455,$485 
75224,"1,026",944,$462 
75225,435,247,$426 
75226,129,78,$382 
75227,"1,930","1,805",$468 
75228,"2,279","2,098",$452 
75229,"1,035",819,$456 
75230,888,654,$438 
75231,"1,532","1,370",$401 
75232,809,753,$450 
75233,374,339,$464 
75234,"1,428","1,249",$472 
75235,564,467,$468 
75236,511,471,$461 
75237,425,387,$456 
75238,748,591,$424 
75240,794,716,$431 
75241,761,711,$466 
75242,*,*,*
75243,"3,802","3,575",$423 
75244,416,308,$453 
75246,102,86,$416 
75247,36,25,$494 
75248,"1,323","1,026",$424 
75249,456,401,$435 
75250,*,*,*
75251,124,95,$360 
75252,"1,362","1,140",$421 
75253,654,624,$409 
75254,"1,083",954,$417 
75261,*,*,*
75264,*,*,*
75275,*,*,*
75284,*,*,*
75287,"3,224","2,900",$396 
75313,*,*,*
75315,*,*,*
75336,*,*,*
75339,*,*,*
75356,*,*,*
75360,*,*,*
75367,*,*,*
75370,*,*,*
75374,*,*,*
75376,*,*,*
75379,*,*,*
75380,*,*,*
75382,*,*,*
75401,504,470,$478 
75402,525,469,$439 
75407,925,845,$413 
75409,558,503,$406 
75410,212,191,$602 
75411,46,*,*
75412,22,*,*
75413,*,*,*
75414,91,80,$609 
75415,*,*,*
75416,65,*,*
75417,63,*,*
75418,327,297,$605 
75420,53,*,*
75421,52,*,*
75422,79,65,$491 
75423,61,50,$525 
75424,134,117,$429 
75425,*,*,*
75426,130,109,$635 
75428,236,216,$493 
75429,*,*,*
75431,61,*,*
75432,97,*,*
75433,73,*,*
75435,22,*,*
75436,46,*,*
75437,48,*,*
75438,35,*,*
75439,24,*,*
75440,300,277,$635 
75441,*,*,*
75442,325,269,$423 
75443,*,*,*
75444,*,*,*
75446,99,*,*
75447,47,*,*
75448,34,*,*
75449,30,*,*
75450,*,*,*
75451,65,*,*
75452,137,*,*
75453,116,103,$530 
75454,420,358,$378 
75455,803,729,$545 
75456,*,*,*
75457,287,268,$517 
75458,*,*,*
75459,157,146,$595 
75460,724,675,$594 
75461,*,*,*
75462,348,317,$608 
75468,22,*,*
75469,12,*,*
75470,*,*,*
75471,70,59,$596 
75472,119,106,$738 
75473,95,*,*
75474,516,471,$502 
75475,*,*,*
75476,32,*,*
75477,22,*,*
75478,39,*,*
75479,58,*,*
75480,59,*,*
75481,16,*,*
75482,772,713,$533 
75483,*,*,*
75485,*,*,*
75486,58,*,*
75487,51,*,*
75488,38,*,*
75489,28,*,*
75490,97,*,*
75491,135,*,*
75492,*,*,*
75493,16,*,*
75494,456,416,$596 
75495,244,214,$628 
75496,96,*,*
75497,148,123,$693 
75501,"1,383","1,302",$567 
75503,"1,021",909,$518 
75504,*,*,*
75505,*,*,*
75507,*,*,*
75550,17,*,*
75551,310,266,$590 
75554,42,*,*
75555,47,*,*
75556,27,*,*
75558,42,*,*
75559,134,121,$621 
75560,26,*,*
75561,139,*,*
75562,*,*,*
75563,116,98,$636 
75564,*,*,*
75565,*,*,*
75566,23,*,*
75567,127,107,$538 
75568,96,*,*
75569,121,110,$575 
75570,222,196,$556 
75571,68,*,*
75572,97,*,*
75573,*,*,*
75574,27,*,*
75601,618,562,$487 
75602,805,751,$522 
75603,370,346,$539 
75604,"1,322","1,177",$464 
75605,"1,433","1,263",$461 
75606,*,*,*
75607,*,*,*
75608,*,*,*
75630,89,*,*
75631,106,94,$559 
75633,623,588,$607 
75636,*,*,*
75637,*,*,*
75638,162,*,*
75639,72,*,*
75640,178,153,$544 
75642,*,*,*
75643,82,*,*
75644,447,406,$508 
75645,419,378,$550 
75647,503,460,$508 
75650,303,267,$543 
75651,57,*,*
75652,505,471,$605 
75653,*,*,*
75654,461,409,$537 
75656,121,*,*
75657,345,320,$573 
75658,*,*,*
75659,*,*,*
75660,*,*,*
75661,68,*,*
75662,901,810,$509 
75663,*,*,*
75666,*,*,*
75667,44,*,*
75668,53,*,*
75669,26,*,*
75670,567,528,$596 
75671,*,*,*
75672,584,540,$558 
75680,*,*,*
75681,134,122,$577 
75682,15,*,*
75683,155,140,$544 
75684,253,234,$555 
75685,*,*,*
75686,609,548,$600 
75688,*,*,*
75689,*,*,*
75691,189,174,$553 
75692,109,*,*
75693,271,256,$404 
75694,*,*,*
75701,"1,328","1,156",$497 
75702,840,794,$543 
75703,"2,073","1,713",$467 
75704,337,291,$563 
75705,109,*,*
75706,382,352,$532 
75707,586,514,$515 
75708,296,279,$547 
75709,238,191,$545 
75710,*,*,*
75711,15,*,*
75712,*,*,*
75713,*,*,*
75750,141,119,$516 
75751,569,514,$618 
75752,327,290,$616 
75754,280,261,$585 
75755,189,*,*
75756,199,184,$592 
75757,531,425,$506 
75758,329,301,$643 
75759,*,*,*
75760,89,73,$651 
75762,564,476,$503 
75763,227,199,$619 
75764,*,*,*
75765,268,239,$603 
75766,850,768,$547 
75770,135,115,$686 
75771,845,756,$489 
75772,*,*,*
75773,504,437,$550 
75778,155,*,*
75779,*,*,*
75780,20,*,*
75782,*,*,*
75783,274,239,$613 
75784,28,*,*
75785,246,213,$502 
75788,*,*,*
75789,326,276,$538 
75790,184,173,$597 
75791,478,391,$485 
75792,161,141,$600 
75801,516,476,$585 
75802,*,*,*
75803,502,453,$624 
75831,172,158,$634 
75832,*,*,*
75833,120,107,$552 
75835,"1,187","1,162",$593 
75838,12,*,*
75839,108,90,$688 
75840,219,184,$608 
75844,199,188,$687 
75845,103,*,*
75846,113,*,*
75847,77,*,*
75848,*,*,*
75849,*,*,*
75850,30,*,*
75851,72,*,*
75852,64,*,*
75853,32,*,*
75855,56,*,*
75856,*,*,*
75858,*,*,*
75859,90,77,$738 
75860,129,115,$585 
75861,37,*,*
75862,546,517,$607 
75901,"1,526","1,454",$574 
75902,*,*,*
75903,*,*,*
75904,"1,608","1,556",$595 
75915,*,*,*
75925,105,*,*
75926,51,*,*
75928,34,*,*
75929,62,*,*
75930,63,*,*
75931,67,53,$630 
75932,40,*,*
75933,30,*,*
75934,*,*,*
75935,645,617,$597 
75936,21,*,*
75937,42,*,*
75938,83,*,*
75939,278,*,*
75941,261,*,*
75942,*,*,*
75943,44,*,*
75944,32,*,*
75946,146,134,$660 
75948,216,185,$653 
75949,223,207,$642 
75951,520,474,$570 
75954,109,*,*
75956,192,169,$574 
75959,35,*,*
75960,42,*,*
75961,686,648,$547 
75962,*,*,*
75963,16,*,*
75964,741,700,$586 
75965,618,561,$540 
75966,134,115,$611 
75968,64,*,*
75969,109,*,*
75972,307,292,$649 
75973,123,*,*
75974,126,*,*
75975,140,*,*
75976,17,*,*
75977,23,*,*
75978,*,*,*
75979,220,203,$606 
75980,92,*,*
76001,"1,378","1,229",$437 
76002,"2,227","2,149",$432 
76003,*,*,*
76004,*,*,*
76005,225,183,$471 
76006,805,705,$428 
76007,*,*,*
76008,456,352,$385 
76009,"1,034",956,$618 
76010,"2,378","2,281",$438 
76011,847,771,$450 
76012,872,783,$460 
76013,"1,777","1,580",$386 
76014,"2,242","2,167",$461 
76015,701,651,$459 
76016,"1,142",955,$443 
76017,"1,984","1,813",$443 
76018,"1,775","1,682",$444 
76019,11,*,*
76020,882,782,$484 
76021,"1,117",973,$436 
76022,522,485,$423 
76023,298,266,$661 
76028,"3,509","3,178",$543 
76031,635,585,$628 
76033,"1,007",907,$604 
76034,630,446,$468 
76035,64,*,*
76036,"1,030",932,$472 
76039,"2,228","2,054",$441 
76040,"1,978","1,888",$429 
76041,47,*,*
76043,326,292,$560 
76044,173,160,$655 
76048,"1,250","1,142",$587 
76049,"1,337","1,169",$599 
76050,289,262,$603 
76051,"1,322","1,091",$444 
76052,503,428,$419 
76053,"1,298","1,215",$435 
76054,361,305,$455 
76055,80,*,*
76058,940,873,$598 
76059,190,*,*
76060,296,265,$459 
76061,*,*,*
76063,"4,083","3,800",$483 
76064,64,47,$611 
76065,"1,232","1,064",$544 
76066,174,156,$444 
76067,888,821,$600 
76068,*,*,*
76070,38,*,*
76071,141,129,$598 
76073,216,194,$670 
76077,27,*,*
76078,352,326,$607 
76082,677,599,$479 
76084,439,411,$585 
76085,372,326,$473 
76086,707,643,$438 
76087,"1,031",843,$462 
76088,476,402,$452 
76092,747,490,$437 
76093,87,*,*
76095,*,*,*
76096,11,*,*
76097,23,*,*
76098,*,*,*
76099,*,*,*
76101,*,*,*
76102,143,103,$409 
76103,433,401,$449 
76104,413,364,$473 
76105,596,568,$487 
